customer_id,transaction_id,transaction_date,product_type,transaction_amount,transaction_type,channel,risk_score,customer_segment
CUST_0673,TRANS_04467,2023-12-28 06:54:59.339031,Credit Card,3079.01,Inquiry,Mobile App,0.68,Returning
CUST_0870,TRANS_04468,2024-09-21 06:54:59.339034,Personal Loan,2895.15,Application,Mobile App,0.77,Loyal
CUST_0822,TRANS_04469,2024-01-14 06:54:59.339036,Credit Card,969.72,Application,Customer Support,0.12,Loyal
CUST_0772,TRANS_04470,2024-08-16 06:54:59.339039,Personal Loan,1563.6,Inquiry,Customer Support,0.14,New Customer
CUST_0507,TRANS_04471,2024-04-11 06:54:59.339042,Mortgage,1081.16,Inquiry,Online,0.91,New Customer
CUST_0795,TRANS_04472,2024-04-03 06:54:59.339044,Credit Card,627.1,Approval,Mobile App,0.45,Loyal
CUST_0855,TRANS_04473,2024-08-07 06:54:59.339047,Mortgage,3801.63,Application,Online,0.29,New Customer
CUST_0816,TRANS_04474,2024-03-20 06:54:59.339050,Credit Card,1257.01,Inquiry,Online,0.51,Returning
CUST_0179,TRANS_04475,2024-07-21 06:54:59.339053,Mortgage,4128.02,Inquiry,Customer Support,0.18,Returning
CUST_0037,TRANS_04476,2024-08-18 06:54:59.339055,Credit Card,2780.12,Inquiry,Mobile App,0.25,Loyal
CUST_0071,TRANS_04477,2023-11-27 06:54:59.339058,Mortgage,1024.66,Approval,Mobile App,0.2,New Customer
CUST_0193,TRANS_04478,2024-01-13 06:54:59.339060,Credit Card,3450.39,Follow-Up,Mobile App,0.64,New Customer
CUST_0561,TRANS_04479,2024-09-18 06:54:59.339063,Mortgage,4837.9,Application,Online,0.27,Returning
CUST_0141,TRANS_04480,2024-08-20 06:54:59.339066,Credit Card,2567.02,Inquiry,Online,0.58,Returning
CUST_0572,TRANS_04481,2024-03-28 06:54:59.339068,Mortgage,4128.97,Inquiry,Mobile App,0.05,Loyal
CUST_0276,TRANS_04482,2024-01-22 06:54:59.339071,Mortgage,3411.72,Inquiry,Mobile App,0.31,New Customer
CUST_0593,TRANS_04483,2024-06-17 06:54:59.339073,Mortgage,1220.85,Inquiry,Online,0.33,New Customer
CUST_0449,TRANS_04484,2024-09-04 06:54:59.339076,Mortgage,3645.11,Follow-Up,Customer Support,0.12,Loyal
CUST_0236,TRANS_04485,2024-09-12 06:54:59.339079,Mortgage,1786.79,Approval,Mobile App,0.3,Returning
CUST_0190,TRANS_04486,2023-12-14 06:54:59.339081,Personal Loan,4904.92,Approval,Customer Support,0.88,New Customer
CUST_0404,TRANS_04487,2024-02-28 06:54:59.339084,Credit Card,1725.81,Follow-Up,Customer Support,0.86,New Customer
CUST_0490,TRANS_04488,2024-03-06 06:54:59.339087,Personal Loan,2929.66,Follow-Up,Customer Support,0.28,Returning
CUST_0124,TRANS_04489,2023-12-15 06:54:59.339089,Mortgage,1298.85,Application,Mobile App,0.8,Loyal
CUST_0278,TRANS_04490,2023-12-19 06:54:59.339092,Personal Loan,628.68,Inquiry,Mobile App,0.81,Returning
CUST_0833,TRANS_04491,2024-02-19 06:54:59.339095,Mortgage,3078.29,Approval,Customer Support,0.23,Returning
CUST_0275,TRANS_04492,2024-09-15 06:54:59.339097,Credit Card,565.44,Approval,Online,0.93,New Customer
CUST_0868,TRANS_04493,2024-10-23 06:54:59.339100,Personal Loan,2094.46,Application,Customer Support,0.17,Returning
CUST_0761,TRANS_04494,2023-11-12 06:54:59.339102,Credit Card,2008.3,Approval,Online,0.32,New Customer
CUST_0665,TRANS_04495,2024-04-01 06:54:59.339105,Personal Loan,2529.58,Application,Customer Support,0.1,New Customer
CUST_0425,TRANS_04496,2024-08-22 06:54:59.339108,Mortgage,4351.89,Application,Customer Support,0.93,Returning
CUST_0990,TRANS_04497,2024-08-05 06:54:59.339110,Credit Card,4872.35,Inquiry,Customer Support,0.83,Loyal
CUST_0072,TRANS_04498,2024-07-04 06:54:59.339113,Personal Loan,4409.55,Follow-Up,Online,0.54,Loyal
CUST_0644,TRANS_04499,2024-04-20 06:54:59.339116,Personal Loan,1476.29,Application,Online,0.32,Returning
CUST_0670,TRANS_04500,2024-03-23 06:54:59.339119,Credit Card,3002.5,Follow-Up,Mobile App,0.63,Returning
CUST_0958,TRANS_04501,2023-11-12 06:54:59.339121,Credit Card,1602.8,Approval,Online,0.75,Returning
CUST_0574,TRANS_04502,2024-01-09 06:54:59.339124,Mortgage,2081.35,Follow-Up,Mobile App,0.05,Loyal
CUST_0827,TRANS_04503,2023-11-19 06:54:59.339126,Personal Loan,4109.86,Application,Online,0.97,Returning
CUST_0523,TRANS_04504,2024-07-15 06:54:59.339129,Personal Loan,3234.38,Approval,Online,0.65,New Customer
CUST_0917,TRANS_04505,2024-09-03 06:54:59.339131,Mortgage,1977.38,Follow-Up,Mobile App,0.56,New Customer
CUST_0390,TRANS_04506,2024-01-07 06:54:59.339134,Credit Card,361.07,Application,Mobile App,0.48,Loyal
CUST_0381,TRANS_04507,2024-01-10 06:54:59.339137,Credit Card,4764.75,Inquiry,Mobile App,0.1,New Customer
CUST_0628,TRANS_04508,2024-04-17 06:54:59.339139,Personal Loan,1647.43,Application,Customer Support,0.89,Loyal
CUST_0097,TRANS_04509,2024-06-10 06:54:59.339142,Credit Card,4436.09,Application,Customer Support,0.07,Loyal
CUST_0101,TRANS_04510,2023-11-24 06:54:59.339144,Personal Loan,4399.57,Follow-Up,Online,0.73,Loyal
CUST_0149,TRANS_04511,2024-05-25 06:54:59.339147,Credit Card,2053.15,Inquiry,Mobile App,0.76,Loyal
CUST_0943,TRANS_04512,2023-12-18 06:54:59.339150,Mortgage,1141.25,Follow-Up,Mobile App,0.29,New Customer
CUST_0656,TRANS_04513,2024-09-02 06:54:59.339153,Credit Card,2758.2,Inquiry,Customer Support,0.84,New Customer
CUST_0299,TRANS_04514,2024-03-16 06:54:59.339159,Mortgage,4513.82,Inquiry,Online,0.41,Returning
CUST_0809,TRANS_04515,2023-12-30 06:54:59.339162,Personal Loan,3048.99,Inquiry,Mobile App,0.83,Loyal
CUST_0226,TRANS_04516,2024-07-09 06:54:59.339165,Mortgage,1094.35,Approval,Mobile App,0.56,New Customer
CUST_0453,TRANS_04517,2024-02-09 06:54:59.339167,Personal Loan,3764.72,Application,Customer Support,0.74,Loyal
CUST_0910,TRANS_04518,2024-08-03 06:54:59.339170,Credit Card,4853.84,Application,Online,0.5,Returning
CUST_0812,TRANS_04519,2024-01-25 06:54:59.339172,Credit Card,2422.08,Follow-Up,Customer Support,0.83,New Customer
CUST_0605,TRANS_04520,2024-07-29 06:54:59.339175,Credit Card,2312.09,Application,Online,0.09,Returning
CUST_0696,TRANS_04521,2024-10-05 06:54:59.339178,Personal Loan,2177.96,Inquiry,Online,0.09,Returning
CUST_0198,TRANS_04522,2024-02-03 06:54:59.339180,Credit Card,1310.7,Follow-Up,Customer Support,0.68,Returning
CUST_0210,TRANS_04523,2024-08-13 06:54:59.339183,Personal Loan,4355.44,Follow-Up,Online,0.58,New Customer
CUST_0512,TRANS_04524,2024-10-12 06:54:59.339186,Personal Loan,4932.41,Inquiry,Online,0.14,New Customer
CUST_0194,TRANS_04525,2024-04-21 06:54:59.339188,Mortgage,3993.63,Follow-Up,Online,0.09,Returning
CUST_0640,TRANS_04526,2024-03-02 06:54:59.339191,Personal Loan,324.79,Application,Customer Support,0.22,Loyal
CUST_0207,TRANS_04527,2024-06-03 06:54:59.339193,Mortgage,3418.15,Inquiry,Mobile App,0.1,Loyal
CUST_0202,TRANS_04528,2024-07-16 06:54:59.339196,Credit Card,2918.69,Application,Customer Support,0.32,Returning
CUST_0274,TRANS_04529,2023-11-22 06:54:59.339198,Credit Card,4022.58,Approval,Online,0.67,Returning
CUST_0444,TRANS_04530,2024-09-03 06:54:59.339201,Credit Card,2006.73,Inquiry,Mobile App,0.78,New Customer
CUST_0259,TRANS_04531,2024-06-16 06:54:59.339204,Personal Loan,3311.31,Inquiry,Online,0.93,Returning
CUST_0560,TRANS_04532,2024-04-16 06:54:59.339207,Mortgage,559.0,Follow-Up,Mobile App,0.88,Returning
CUST_0558,TRANS_04533,2024-09-22 06:54:59.339214,Credit Card,3987.66,Approval,Online,0.23,Returning
CUST_0770,TRANS_04534,2024-01-25 06:54:59.339217,Personal Loan,2415.41,Application,Customer Support,0.3,Loyal
CUST_0244,TRANS_04535,2023-12-21 06:54:59.339220,Personal Loan,319.37,Application,Customer Support,0.58,Loyal
CUST_0262,TRANS_04536,2024-06-25 06:54:59.339223,Credit Card,2679.56,Inquiry,Customer Support,0.26,Loyal
CUST_0588,TRANS_04537,2024-04-28 06:54:59.339226,Credit Card,2899.83,Follow-Up,Customer Support,0.33,Loyal
CUST_0491,TRANS_04538,2024-03-07 06:54:59.339228,Personal Loan,1855.87,Application,Online,0.95,New Customer
CUST_0637,TRANS_04539,2024-09-13 06:54:59.339231,Mortgage,3852.31,Inquiry,Online,0.83,Returning
CUST_0631,TRANS_04540,2024-09-24 06:54:59.339234,Personal Loan,3932.53,Follow-Up,Customer Support,0.02,Loyal
CUST_0817,TRANS_04541,2024-10-23 06:54:59.339236,Mortgage,4261.08,Application,Customer Support,0.23,Loyal
CUST_0142,TRANS_04542,2024-09-27 06:54:59.339239,Personal Loan,676.85,Application,Online,0.98,Loyal
CUST_0679,TRANS_04543,2024-01-23 06:54:59.339241,Mortgage,2352.67,Inquiry,Customer Support,0.57,Loyal
CUST_0782,TRANS_04544,2024-05-10 06:54:59.339244,Credit Card,3281.47,Follow-Up,Mobile App,0.41,Returning
CUST_0700,TRANS_04545,2024-01-27 06:54:59.339247,Personal Loan,4945.23,Application,Mobile App,0.84,New Customer
CUST_0499,TRANS_04546,2024-05-17 06:54:59.339250,Personal Loan,4108.2,Approval,Online,0.01,New Customer
CUST_0254,TRANS_04547,2024-10-10 06:54:59.339252,Personal Loan,702.29,Approval,Mobile App,0.85,Returning
CUST_0029,TRANS_04548,2024-03-29 06:54:59.339255,Mortgage,4660.79,Application,Mobile App,0.52,New Customer
CUST_0660,TRANS_04549,2023-12-04 06:54:59.339258,Mortgage,3348.08,Inquiry,Mobile App,0.28,New Customer
CUST_0340,TRANS_04550,2024-01-04 06:54:59.339260,Credit Card,4123.02,Application,Mobile App,0.7,Returning
CUST_0078,TRANS_04551,2024-01-25 06:54:59.339263,Mortgage,4695.62,Inquiry,Online,0.07,New Customer
CUST_0642,TRANS_04552,2024-08-02 06:54:59.339266,Personal Loan,1579.05,Application,Customer Support,0.64,Returning
CUST_0968,TRANS_04553,2024-02-20 06:54:59.339269,Personal Loan,3234.26,Application,Mobile App,0.72,Loyal
CUST_0493,TRANS_04554,2024-07-26 06:54:59.339271,Credit Card,1887.6,Approval,Online,0.27,New Customer
CUST_0942,TRANS_04555,2024-11-03 06:54:59.339274,Mortgage,4873.29,Application,Mobile App,0.37,Loyal
CUST_0416,TRANS_04556,2024-10-22 06:54:59.339277,Personal Loan,3904.39,Inquiry,Online,0.41,New Customer
CUST_0188,TRANS_04557,2023-11-16 06:54:59.339279,Credit Card,3216.69,Approval,Online,0.46,Loyal
CUST_0480,TRANS_04558,2023-12-28 06:54:59.339282,Personal Loan,2741.45,Approval,Mobile App,0.76,Loyal
CUST_0033,TRANS_04559,2024-07-05 06:54:59.339285,Credit Card,2689.28,Inquiry,Customer Support,0.94,Loyal
CUST_0035,TRANS_04560,2024-10-13 06:54:59.339288,Mortgage,18.93,Application,Mobile App,0.45,Loyal
CUST_0452,TRANS_04561,2024-04-03 06:54:59.339291,Credit Card,3014.22,Approval,Mobile App,0.75,Returning
CUST_0729,TRANS_04562,2023-12-20 06:54:59.339293,Mortgage,1408.32,Inquiry,Mobile App,0.08,New Customer
CUST_0228,TRANS_04563,2023-12-28 06:54:59.339296,Mortgage,787.53,Approval,Online,0.48,Returning
CUST_0229,TRANS_04564,2024-04-25 06:54:59.339299,Personal Loan,4711.61,Approval,Customer Support,0.07,Loyal
CUST_0866,TRANS_04565,2024-01-17 06:54:59.339302,Credit Card,2673.88,Approval,Mobile App,0.14,New Customer
CUST_0640,TRANS_04566,2024-07-14 06:54:59.339305,Mortgage,2068.07,Follow-Up,Online,0.05,New Customer
CUST_0554,TRANS_04567,2024-07-26 06:54:59.339307,Credit Card,3879.25,Inquiry,Online,0.46,Returning
CUST_0864,TRANS_04568,2024-10-24 06:54:59.339310,Mortgage,2081.99,Follow-Up,Customer Support,0.81,Returning
CUST_0733,TRANS_04569,2024-08-30 06:54:59.339312,Personal Loan,143.78,Approval,Mobile App,0.09,Loyal
CUST_0901,TRANS_04570,2023-11-28 06:54:59.339315,Credit Card,2325.81,Application,Customer Support,0.34,Loyal
CUST_0662,TRANS_04571,2024-09-06 06:54:59.339318,Credit Card,762.39,Approval,Customer Support,0.67,New Customer
CUST_0779,TRANS_04572,2024-04-30 06:54:59.339320,Credit Card,3864.71,Follow-Up,Mobile App,0.56,Loyal
CUST_0240,TRANS_04573,2024-07-05 06:54:59.339323,Personal Loan,3541.93,Follow-Up,Customer Support,0.66,Loyal
CUST_0718,TRANS_04574,2024-04-13 06:54:59.339326,Credit Card,2575.93,Inquiry,Customer Support,0.62,Returning
CUST_0416,TRANS_04575,2024-06-09 06:54:59.339329,Credit Card,4047.79,Follow-Up,Online,0.76,Returning
CUST_0006,TRANS_04576,2024-02-09 06:54:59.339332,Credit Card,1553.98,Inquiry,Online,0.11,Returning
CUST_0866,TRANS_04577,2023-11-13 06:54:59.339334,Credit Card,1130.14,Application,Customer Support,0.7,New Customer
CUST_0660,TRANS_04578,2024-10-03 06:54:59.339337,Mortgage,168.6,Follow-Up,Mobile App,0.53,New Customer
CUST_0248,TRANS_04579,2024-10-26 06:54:59.339340,Credit Card,325.14,Application,Customer Support,0.23,Loyal
CUST_0484,TRANS_04580,2024-10-23 06:54:59.339343,Personal Loan,4827.74,Follow-Up,Mobile App,0.31,Returning
CUST_0954,TRANS_04581,2024-09-09 06:54:59.339345,Mortgage,3832.22,Inquiry,Customer Support,0.78,Loyal
CUST_0838,TRANS_04582,2024-10-26 06:54:59.339348,Personal Loan,3575.27,Approval,Mobile App,0.64,Loyal
CUST_0825,TRANS_04583,2024-04-13 06:54:59.339351,Credit Card,599.61,Approval,Mobile App,0.24,Returning
CUST_0222,TRANS_04584,2024-02-04 06:54:59.339353,Credit Card,1006.01,Follow-Up,Online,0.76,Returning
CUST_0523,TRANS_04585,2024-02-07 06:54:59.339356,Mortgage,1458.97,Follow-Up,Online,0.8,Loyal
CUST_0797,TRANS_04586,2024-02-10 06:54:59.339359,Personal Loan,4684.71,Follow-Up,Customer Support,0.86,Loyal
CUST_0555,TRANS_04587,2024-11-02 06:54:59.339362,Credit Card,3729.69,Inquiry,Online,0.2,New Customer
CUST_0706,TRANS_04588,2024-01-08 06:54:59.339365,Personal Loan,771.64,Approval,Customer Support,0.9,Returning
CUST_0524,TRANS_04589,2024-06-10 06:54:59.339367,Credit Card,3959.74,Approval,Customer Support,0.26,Returning
CUST_0720,TRANS_04590,2023-12-11 06:54:59.339370,Mortgage,4838.33,Application,Mobile App,0.56,New Customer
CUST_0733,TRANS_04591,2024-01-23 06:54:59.339373,Personal Loan,4046.96,Follow-Up,Mobile App,0.53,Returning
CUST_0394,TRANS_04592,2024-06-13 06:54:59.339375,Personal Loan,359.96,Inquiry,Online,0.95,New Customer
CUST_0656,TRANS_04593,2023-12-26 06:54:59.339378,Credit Card,4358.36,Approval,Online,0.49,Returning
CUST_0758,TRANS_04594,2024-07-04 06:54:59.339381,Personal Loan,4983.69,Follow-Up,Mobile App,0.99,New Customer
CUST_0836,TRANS_04595,2024-08-23 06:54:59.339384,Personal Loan,4732.62,Inquiry,Customer Support,0.93,New Customer
CUST_0362,TRANS_04596,2024-02-15 06:54:59.339387,Mortgage,4586.54,Inquiry,Online,0.13,New Customer
CUST_0539,TRANS_04597,2024-05-28 06:54:59.339389,Mortgage,100.96,Inquiry,Online,0.81,New Customer
CUST_0501,TRANS_04598,2024-07-23 06:54:59.339392,Personal Loan,1863.07,Inquiry,Online,0.1,New Customer
CUST_0916,TRANS_04599,2024-10-26 06:54:59.339395,Credit Card,3333.84,Follow-Up,Mobile App,0.92,Returning
CUST_0847,TRANS_04600,2024-08-27 06:54:59.339397,Credit Card,1159.46,Approval,Customer Support,0.28,Loyal
CUST_0085,TRANS_04601,2024-07-15 06:54:59.339400,Mortgage,4695.38,Application,Customer Support,0.01,Returning
CUST_0037,TRANS_04602,2024-07-14 06:54:59.339403,Credit Card,3220.03,Approval,Customer Support,0.33,New Customer
CUST_0809,TRANS_04603,2024-05-22 06:54:59.339405,Personal Loan,1878.82,Application,Online,0.84,Returning
CUST_0510,TRANS_04604,2024-06-04 06:54:59.339408,Personal Loan,443.15,Approval,Customer Support,0.32,New Customer
CUST_0902,TRANS_04605,2024-06-09 06:54:59.339411,Mortgage,1586.35,Follow-Up,Online,0.2,New Customer
CUST_0253,TRANS_04606,2023-12-26 06:54:59.339414,Personal Loan,4094.03,Inquiry,Online,0.83,Loyal
CUST_0809,TRANS_04607,2024-01-07 06:54:59.339417,Mortgage,1810.01,Approval,Mobile App,0.37,Returning
CUST_0936,TRANS_04608,2024-09-06 06:54:59.339419,Credit Card,1012.8,Inquiry,Customer Support,0.77,New Customer
CUST_0122,TRANS_04609,2024-01-30 06:54:59.339422,Mortgage,3595.63,Inquiry,Mobile App,0.57,New Customer
CUST_0206,TRANS_04610,2024-04-22 06:54:59.339425,Credit Card,4473.32,Approval,Customer Support,0.07,New Customer
CUST_0528,TRANS_04611,2024-11-03 06:54:59.339427,Credit Card,4129.44,Follow-Up,Customer Support,0.81,Returning
CUST_0480,TRANS_04612,2023-12-14 06:54:59.339430,Credit Card,1597.46,Follow-Up,Mobile App,0.14,New Customer
CUST_0131,TRANS_04613,2023-12-16 06:54:59.339432,Personal Loan,3435.25,Follow-Up,Mobile App,0.59,Loyal
CUST_0306,TRANS_04614,2024-09-15 06:54:59.339435,Mortgage,3978.82,Follow-Up,Online,0.16,Loyal
CUST_0682,TRANS_04615,2024-05-13 06:54:59.339438,Credit Card,1286.01,Approval,Mobile App,0.32,New Customer
CUST_0118,TRANS_04616,2024-01-16 06:54:59.339440,Personal Loan,4150.13,Follow-Up,Online,0.27,New Customer
CUST_0600,TRANS_04617,2024-07-24 06:54:59.339443,Credit Card,4850.1,Application,Online,0.26,Loyal
CUST_0748,TRANS_04618,2024-04-26 06:54:59.339450,Personal Loan,3219.0,Approval,Online,0.9,Returning
CUST_0721,TRANS_04619,2023-12-25 06:54:59.339453,Mortgage,1941.04,Approval,Customer Support,0.88,Loyal
CUST_0677,TRANS_04620,2024-08-18 06:54:59.339456,Mortgage,912.95,Approval,Customer Support,0.36,Loyal
CUST_0682,TRANS_04621,2024-08-02 06:54:59.339458,Mortgage,1031.74,Application,Mobile App,0.53,New Customer
CUST_0557,TRANS_04622,2024-06-22 06:54:59.339461,Personal Loan,384.6,Inquiry,Mobile App,0.87,New Customer
CUST_0570,TRANS_04623,2024-06-19 06:54:59.339463,Personal Loan,2647.87,Inquiry,Mobile App,0.67,Returning
CUST_0762,TRANS_04624,2024-08-13 06:54:59.339466,Mortgage,100.98,Approval,Mobile App,0.16,Loyal
CUST_0063,TRANS_04625,2024-06-16 06:54:59.339469,Personal Loan,2401.09,Follow-Up,Mobile App,0.63,Loyal
CUST_0976,TRANS_04626,2024-06-17 06:54:59.339471,Credit Card,4477.67,Application,Customer Support,0.94,Loyal
CUST_0686,TRANS_04627,2024-07-13 06:54:59.339474,Mortgage,1540.34,Application,Customer Support,0.87,Loyal
CUST_0340,TRANS_04628,2024-05-22 06:54:59.339477,Personal Loan,1151.12,Approval,Customer Support,0.19,Returning
CUST_0042,TRANS_04629,2023-12-04 06:54:59.339480,Mortgage,1892.46,Application,Customer Support,0.03,Loyal
CUST_0288,TRANS_04630,2023-12-30 06:54:59.339482,Personal Loan,292.67,Approval,Mobile App,0.17,Loyal
CUST_0141,TRANS_04631,2024-02-24 06:54:59.339485,Mortgage,2756.79,Application,Mobile App,0.49,Loyal
CUST_0937,TRANS_04632,2024-06-01 06:54:59.339488,Mortgage,2326.67,Follow-Up,Mobile App,0.71,Returning
CUST_0665,TRANS_04633,2024-01-10 06:54:59.339491,Credit Card,1461.08,Approval,Mobile App,0.28,Loyal
CUST_0602,TRANS_04634,2023-12-13 06:54:59.339493,Mortgage,4077.21,Follow-Up,Online,0.89,Returning
CUST_0881,TRANS_04635,2024-09-30 06:54:59.339496,Personal Loan,4106.71,Application,Online,0.04,Loyal
CUST_0069,TRANS_04636,2024-03-23 06:54:59.339499,Credit Card,2177.23,Application,Mobile App,0.39,New Customer
CUST_0523,TRANS_04637,2024-10-23 06:54:59.339501,Personal Loan,1384.63,Application,Online,0.91,New Customer
CUST_0321,TRANS_04638,2024-07-14 06:54:59.339504,Mortgage,2628.57,Inquiry,Mobile App,0.95,Loyal
CUST_0794,TRANS_04639,2023-11-14 06:54:59.339507,Mortgage,4383.46,Application,Customer Support,0.64,Returning
CUST_0389,TRANS_04640,2024-03-12 06:54:59.339509,Personal Loan,1616.33,Application,Online,0.82,New Customer
CUST_0537,TRANS_04641,2024-08-19 06:54:59.339512,Personal Loan,3257.35,Approval,Online,0.6,Returning
CUST_0477,TRANS_04642,2023-11-13 06:54:59.339515,Credit Card,4379.18,Approval,Customer Support,0.11,Returning
CUST_0588,TRANS_04643,2024-08-17 06:54:59.339518,Credit Card,1995.15,Inquiry,Customer Support,0.46,Returning
CUST_0628,TRANS_04644,2024-04-30 06:54:59.339520,Credit Card,4203.35,Inquiry,Customer Support,0.85,Returning
CUST_0593,TRANS_04645,2024-01-24 06:54:59.339523,Credit Card,4987.49,Application,Customer Support,0.12,Loyal
CUST_0296,TRANS_04646,2024-03-14 06:54:59.339569,Credit Card,3276.94,Application,Mobile App,0.16,Returning
CUST_0075,TRANS_04647,2024-08-06 06:54:59.339574,Mortgage,2632.29,Application,Mobile App,0.33,New Customer
CUST_0105,TRANS_04648,2024-10-17 06:54:59.339576,Credit Card,2157.57,Follow-Up,Online,0.33,Returning
CUST_0982,TRANS_04649,2024-04-09 06:54:59.339579,Personal Loan,2461.58,Application,Online,0.27,Loyal
CUST_0485,TRANS_04650,2024-03-01 06:54:59.339582,Credit Card,2458.79,Follow-Up,Mobile App,0.63,New Customer
CUST_0367,TRANS_04651,2023-12-29 06:54:59.339585,Mortgage,1454.92,Approval,Customer Support,0.07,Returning
CUST_0967,TRANS_04652,2023-12-27 06:54:59.339587,Personal Loan,319.87,Application,Online,0.12,Returning
CUST_0767,TRANS_04653,2024-06-11 06:54:59.339590,Personal Loan,3946.52,Application,Online,0.93,New Customer
CUST_0219,TRANS_04654,2024-02-08 06:54:59.339593,Credit Card,4564.28,Inquiry,Mobile App,0.37,Returning
CUST_0814,TRANS_04655,2024-08-10 06:54:59.339595,Credit Card,4165.91,Application,Online,0.09,Returning
CUST_0769,TRANS_04656,2024-06-18 06:54:59.339597,Mortgage,959.42,Approval,Customer Support,0.83,Returning
CUST_0021,TRANS_04657,2024-08-06 06:54:59.339600,Mortgage,2573.83,Follow-Up,Customer Support,0.89,Loyal
CUST_0101,TRANS_04658,2024-05-30 06:54:59.339602,Personal Loan,3378.56,Inquiry,Mobile App,0.68,New Customer
CUST_0860,TRANS_04659,2023-11-09 06:54:59.339604,Personal Loan,3525.15,Application,Customer Support,0.26,New Customer
CUST_0525,TRANS_04660,2023-11-26 06:54:59.339607,Credit Card,2565.41,Approval,Mobile App,0.77,New Customer
CUST_0388,TRANS_04661,2024-02-10 06:54:59.339609,Mortgage,23.75,Inquiry,Customer Support,0.99,Returning
CUST_0529,TRANS_04662,2024-05-13 06:54:59.339611,Credit Card,4107.32,Approval,Mobile App,0.48,Returning
CUST_0599,TRANS_04663,2024-02-28 06:54:59.339613,Mortgage,579.89,Application,Online,0.93,Returning
CUST_0195,TRANS_04664,2024-09-12 06:54:59.339616,Mortgage,3765.0,Application,Mobile App,0.05,Returning
CUST_0862,TRANS_04665,2023-12-08 06:54:59.339618,Credit Card,3011.56,Approval,Mobile App,0.29,Loyal
CUST_0586,TRANS_04666,2024-07-19 06:54:59.339620,Mortgage,4313.04,Follow-Up,Online,0.21,Returning
CUST_0341,TRANS_04667,2023-12-06 06:54:59.339622,Credit Card,1912.5,Application,Mobile App,0.65,Returning
CUST_0918,TRANS_04668,2024-06-03 06:54:59.339625,Credit Card,3973.93,Inquiry,Online,0.82,Returning
CUST_0439,TRANS_04669,2023-12-23 06:54:59.339628,Personal Loan,3888.59,Approval,Mobile App,0.25,New Customer
CUST_0864,TRANS_04670,2024-06-01 06:54:59.339630,Personal Loan,2720.64,Application,Customer Support,0.01,Returning
CUST_0468,TRANS_04671,2024-08-01 06:54:59.339632,Mortgage,635.99,Inquiry,Mobile App,0.6,Loyal
CUST_0940,TRANS_04672,2024-03-22 06:54:59.339635,Mortgage,129.2,Follow-Up,Customer Support,0.6,Loyal
CUST_0350,TRANS_04673,2024-02-24 06:54:59.339637,Credit Card,1731.98,Follow-Up,Online,0.89,New Customer
CUST_0273,TRANS_04674,2024-10-19 06:54:59.339639,Credit Card,1962.61,Application,Mobile App,0.24,Loyal
CUST_0408,TRANS_04675,2024-10-18 06:54:59.339644,Personal Loan,1991.09,Approval,Online,0.53,Returning
CUST_0762,TRANS_04676,2024-05-12 06:54:59.339647,Mortgage,3528.83,Application,Mobile App,0.03,Returning
CUST_0496,TRANS_04677,2024-06-23 06:54:59.339649,Mortgage,1218.02,Follow-Up,Customer Support,0.49,New Customer
CUST_0791,TRANS_04678,2024-04-22 06:54:59.339652,Personal Loan,2748.91,Follow-Up,Online,0.11,Returning
CUST_0750,TRANS_04679,2024-04-13 06:54:59.339655,Credit Card,1340.91,Follow-Up,Mobile App,0.59,Returning
CUST_0082,TRANS_04680,2024-08-02 06:54:59.339657,Credit Card,1210.59,Approval,Mobile App,0.39,Returning
CUST_0444,TRANS_04681,2024-09-04 06:54:59.339659,Mortgage,1173.14,Follow-Up,Mobile App,0.34,New Customer
CUST_0924,TRANS_04682,2024-10-24 06:54:59.339661,Mortgage,4034.86,Inquiry,Customer Support,0.13,New Customer
CUST_0568,TRANS_04683,2024-01-05 06:54:59.339663,Mortgage,4624.47,Follow-Up,Online,0.93,Loyal
CUST_0745,TRANS_04684,2023-11-08 06:54:59.339665,Personal Loan,1412.93,Approval,Mobile App,0.29,Returning
CUST_0262,TRANS_04685,2024-08-17 06:54:59.339668,Personal Loan,2514.47,Inquiry,Mobile App,0.34,Returning
CUST_0763,TRANS_04686,2024-09-16 06:54:59.339670,Personal Loan,518.03,Approval,Mobile App,0.4,Loyal
CUST_0197,TRANS_04687,2024-02-24 06:54:59.339673,Mortgage,3633.9,Application,Mobile App,0.08,New Customer
CUST_0196,TRANS_04688,2023-11-13 06:54:59.339676,Mortgage,2496.09,Approval,Mobile App,0.21,Returning
CUST_0993,TRANS_04689,2024-10-03 06:54:59.339679,Credit Card,2450.49,Application,Mobile App,0.97,Returning
CUST_0132,TRANS_04690,2024-03-01 06:54:59.339681,Mortgage,1247.04,Approval,Mobile App,0.99,New Customer
CUST_0158,TRANS_04691,2024-02-06 06:54:59.339684,Personal Loan,2931.25,Follow-Up,Customer Support,0.62,New Customer
CUST_0665,TRANS_04692,2024-02-29 06:54:59.339687,Mortgage,2661.31,Inquiry,Customer Support,0.68,New Customer
CUST_0375,TRANS_04693,2024-09-22 06:54:59.339690,Personal Loan,309.01,Approval,Customer Support,0.16,Returning
CUST_0993,TRANS_04694,2023-11-19 06:54:59.339692,Credit Card,4005.16,Approval,Mobile App,0.85,Returning
CUST_0650,TRANS_04695,2024-09-24 06:54:59.339695,Personal Loan,1989.99,Application,Customer Support,0.88,Loyal
